id,ancestor_list,origin_time,src,src_args,num_units,total_units,length,merit,gest_time,fitness,gen_born,update_born,update_deactivated,depth,hw_type,inst_set,sequence,cells,gest_offset,lineage
36198044,[36194106],199936,div:int,(none),2,6,106,198,212,0.933962,32087,199936,-1,4846,0,heads_default,pBswjagcwailpeyuaczArhynAndrbjpsjusubbxcxyztqBapaqyecuijoycvcxuyzAvjxbxfkkvimwruehueznBzvvvvvfcxvvgapBswja,"['2379', '3388']","['143', '176']","['0', '0']"
36210464,[36192278],200000,div:int,(none),1,1,98,0,0,0,32097,200000,-1,4841,0,heads_default,ByjwjagccubopufcaybmauebzfibbkdparawlkwnxzwuBjpapyecuAicycvwbuxqyqdraliqewsvlckAoeAyuzvvvvvfcxvvga,['2407'],['29'],['0']
36208946,[36206641],199992,div:int,(none),1,1,113,222,227,0.977974,32092,199992,-1,4855,0,heads_default,AtmwjamubwjalBlwjagcruixqoqcuubcrlnbzhqxfAbeascajaAbByzsqBjpadayecuAiycvbBuyzfvqcxbttacBvrlkcahenourzvvvvvfcxvvga,['2421'],['59'],['0']
36204990,[36203649],199972,div:int,(none),3,3,114,200,218,0.917431,32088,199972,-1,4842,0,heads_default,rxjwjagctieubzdzwjmcrzhkazykwbpmwcqdanxufAzpqBspapyecuycqycvjxuyopvqrlymjkvmnlvkbclcBfbumzvvvvvfcxvvgapxjwjapxBwia,"['2434', '2710', '3451']","['59', '59', '104']","['0', '0', '0']"
36209245,[36200829],199993,div:int,(none),1,1,96,0,0,0,32074,199993,-1,4820,0,heads_default,faAljagctydyouwteyyrakicmnqayltblaroymziozBypaxxecufdwycAbuyslntezAikAicicpAbcsqfzjzvvvvvfcxvvga,['2443'],['260'],['0']
36210556,[36209249],200000,div:int,(none),1,1,113,0,0,0,32071,200000,-1,4830,0,heads_default,iezwjagclduAwcsbhebumhnrAbetqznhyAAxvqjcorfzzjBwayhecubxvycxauyvninxpqcmwjseizemoabncnajzvvvvvfcxvvgaiehojahchwja,['2705'],['7'],['0']
36206071,[36198572],199977,div:int,(none),1,2,125,222,246,0.902439,32088,199977,-1,4862,0,heads_default,mkmajamudwjaislwjagcruslpnqcfrbyrwnbzhqxbmblpszajaAnizzshBjpadpyecuAiycvbduyzfzqcxbltacBowlpcaheouuqzvvvvvfcxvvgamkmajamkmaja,['2722'],['123'],['0']
36209866,[36206001],199997,div:int,(none),1,1,96,0,0,0,32074,199997,-1,4819,0,heads_default,faAwjagcttdyouwtebyrakrcynnakltblaakymziozBypaxxecufdwycAbuyslnteBAiwikciciAbusqhzozvvvvvfcxvvga,['2750'],['158'],['0']
36208923,[36203018],199992,div:int,(none),1,1,105,0,0,0,32094,199992,-1,4833,0,heads_default,uujwjagccawkpayzayzrioywykpjnmmwamcaxdxyzdqBapalyecubddycexuyzAvqrbAfkqvkqApcrwzhugbuuzvvvvvfcxvvgauujwja,['2766'],['296'],['0']
36203196,[36196118],199962,div:int,(none),1,3,99,194,195,0.994872,32097,199962,-1,4838,0,heads_default,ekjwjagchxqlezucabiulueizjkxbpbzaraxBkbByzscBjpapyecuAicycvoxuyzpvdrayoAqjycvBliloeruuzvvvvvfcxvvga,['2798'],['54'],['0']
36206324,[36204886],199979,div:int,(none),1,1,100,0,0,0,32076,199979,-1,4826,0,heads_default,znhyAAxvohcvrfzzBpayhecubxvyckauyvnuBxpocmwjseiydboayncncjzvvvvvfcxvvgaievwjagcluuvhcsbhebBbhnrsbeta,['2812'],['727'],['0']
36201218,[36196625],199952,div:int,(none),1,4,116,194,259,0.749035,32093,199952,-1,4842,0,heads_default,xkywjagcixjyeouBayqndlenzjoxbpbpaiaxxkemyzowBjpapyecuAicycvofuyzpvkAaeoBcyycvotitoiluuzevvvvfcxvvgaxkywjagcixjyeouBa,['2835'],['246'],['0']
36207819,[36191576],199986,div:int,(none),1,1,98,0,0,0,32096,199986,-1,4845,0,heads_default,pBswjagcwailpeyuaczArynAndrbjpsjuzubxcxyztqBapaquecuijoycvcxuyzAvjxbxfkkvimwruehuetnBzvvvvvfcxvvga,['2838'],['504'],['0']
36197423,[36194029],199932,div:int,(none),1,5,106,208,214,0.971963,32083,199932,-1,4855,0,heads_default,mkjwjawoAwjagcuyolooucphbyrteezkxbpboksradasbkydsoBuwadpAecuAqycvwBulkyvdwaydmfokavdllezeknluzvvvvvfcxvvga,['2895'],['130'],['0']
36210326,[36209108],199999,div:int,(none),1,1,104,0,0,0,32095,199999,-1,4835,0,heads_default,uuewjauujwjagccawkpayzayzrioywykpjnmmwamlaxdxyzdqBapalyecubddycexuyzAvrbyfkqvkqApcrwzhuqbuuzvvvvvfcxvvga,['2905'],['36'],['0']
36210119,[36204976],199998,div:int,(none),1,1,96,0,0,0,32072,199998,-1,4828,0,heads_default,lizwjagcoeoogumdpmyrdljiceqkdscbAafqmkoBmzxypadxecuodtycjbuyAqkjdbpfAsbtuqBiuxtqpobzvvvvvfcxvvga,['2916'],['99'],['0']
36209061,[36191641],199993,div:int,(none),1,1,97,190,203,0.935961,32074,199993,-1,4816,0,heads_default,faAwjagctddyouwteborakrcynqakltblarkymziozBypaxxecufdwycAbuyslntpzAiqiicicpAbupsqfzjzvvvvvfcxvvga,['2970'],['42'],['0']
36204737,[36200927],199970,div:int,(none),1,1,104,0,0,0,32062,199970,-1,4817,0,heads_default,qrfwjagczmpwssnAxjofuwxxcnmhatoAzaabewyphefBzjpayxecuAycycjfuywxbjikApnnbcqtlucnasicszvvvvvfcxvvmaqrfwja,['2974'],['968'],['0']
36205795,[36196403],199976,div:int,(none),1,1,110,0,0,0,32093,199976,-1,4845,0,heads_default,paswjagcnailpeylaczArywAndrbjpmjunanBxcxmztqBapaqyecuijoycvcxuyzAvjxbufkkrimwvrpehuebnBfvqvvvfcxvvgapaswjagcna,['3107'],['809'],['0']
36207083,[36204383],199983,div:int,(none),1,1,118,184,243,0.757202,32070,199983,-1,4834,0,heads_default,gcxwjaAergctjkarrBjjmleqyczjatstdxpwypqoaBlmpayxecuhpcycjBuylqsjcfcnjtancsnAmeapqnkuzvuvvvfcxvvgagaxwjvgcxwjaAergctjka,['3174'],['89'],['0']
36208509,[36198285],199990,div:int,(none),1,1,109,206,238,0.865546,32097,199990,-1,4849,0,heads_default,uxjwjagctilursdzwtymcresoAzyksbppiqqotcxplvzqBBpatyecuAocycvxaduyzpvlyfymjkvfklvkbulutfiuzvvvvvwfcxvvgauxjwja,['3193'],['128'],['0']
36210372,[36207996],199999,div:int,(none),1,1,113,0,0,0,32093,199999,-1,4856,0,heads_default,AkmwjamubwjalklwjagcruilqoqcyybcrlabzhjxfAbeascajaArBydsqBjpadayecuAiycvbBuyzzvwcxbttacBvrlkcahenourzvvvvvfcxvvga,['3205'],['40'],['0']
36199792,[36198587],199944,div:int,(none),2,4,100,196,197,0.994924,32093,199944,-1,4844,0,heads_default,AyjwjagcicilpogcaybaueBenzzkvxlsbpajawlkadtbyBjpayyecuAicycvcAuyzyvdycyiwqAysvlzktoeyupzvvvvvfcxvvga,"['3227', '3261']","['93', '49']","['0', '0']"
36206876,[36200072],199982,div:int,(none),1,1,96,0,0,0,32073,199982,-1,4829,0,heads_default,gcxzjaAergccjkalrBrjfleqyczjatstdqpwypqoaBzpayxecuhpcycjbuylqsjcfznjtAdcsnAmbbpqnfuzvvvvvfdxvvga,['3250'],['552'],['0']
36210234,[36192310],199999,div:int,(none),1,1,103,0,0,0,32067,199999,-1,4819,0,heads_default,qqfwjagcfypwssnAxjofuwxxcnmhjtoAzbewyphefBzjpayxecuAycqycjfuywxbBisepnndcqtBtcrasicszvvvvvfcxvvgaqqfwja,['3301'],['54'],['0']
36208233,[36204352],199988,div:int,(none),1,1,100,196,220,0.890909,32078,199988,-1,4836,0,heads_default,ihxwjagcluuvocswtebhhdnsabkbznhyrAlvoysuobzzjBpayhecuAxjyccauyBcbjxocdwjierkacoBbncvcnzvvvvvfcxvvpgw,['3322'],['198'],['0']
36206140,[36193692],199978,div:int,(none),1,2,101,48.5,200,0.2425,32093,199978,-1,4840,0,heads_default,wijwjagcnliipayBzayzAhinAwyztjpmmqyyczmmiyzpqBapilyecujiiycvxuyzvvtrbwbkqvankcrezsbqvuuzvvvvvfcxvvgfa,['3382'],['153'],['0']
36208440,[36203693],199989,div:int,(none),1,1,106,0,0,0,32099,199989,-1,4847,0,heads_default,akjjlfakjqwhagchAAleoscanhaluenzjkjlpuzaraxlkbByzjcfjpajyecuqicycvobuyzpvdrawysuqdyycvBkturuuzvvvvvfcxvvga,['3418'],['373'],['0']
36209935,[36196489],199997,div:int,(none),1,1,106,0,0,0,32096,199997,-1,4837,0,heads_default,pujwjagcyylloayzfyzriotzyspjnzmwazcaxdlyzpqBapalyecubddycvduykAzqrbyfkqvkqApcrwzhsqbmgzvvvvvfcxvvgapujwaja,['3429'],['97'],['0']
36210533,[36209212],200000,div:int,(none),1,1,104,0,0,0,32073,200000,-1,4827,0,heads_default,ABrgctjualrBrvlpqycuyubdtarawypxauaBbbbpayxecuhpcycjjxyllsjcfzsjucncobAmxayqnkuzvvvvvfcxvvgaicxwjalcxwja,['3434'],['15'],['0']
36209291,[36204796],199994,div:int,(none),1,1,132,0,0,0,32067,199994,-1,4820,0,heads_default,qrfwjagczypwssnAxjofuqxxvnAhatBuAzoecypdefBzjpayvecuApcycjfuywxbjikzpnnbcqtAucnssicszvvvvvfcxvvgnqrfwjaqrfwjagczypsssnAxjofuqxxvnAha,['3489'],['263'],['0']
36205151,[36195705],199972,div:int,(none),1,3,99,198,195,1.01538,32099,199972,-1,4836,0,heads_default,xkjwjagchxuoezucayialuejzjkxbpbzaraxlkbByzscBjpayyecuAibycvobuyzpvdranoAqjycvBwkdoeruuzvvvvvfcxvvga,['3504'],['160'],['0']
36203357,[36202383],199963,div:int,(none),1,1,125,0,0,0,32068,199963,-1,4869,0,heads_default,wseyecuxwccyccjuypldwurrotnoxtqpbrombxrybzBvvvvfcxvvgaAiiotaiiiojawiiojagcvxjstzAafcjwjagcijrtepavbcBwdytxpmwsjolAaypbmzoBupa,['3566'],['759'],['0']
36210395,[36203247],199999,div:int,(none),1,1,101,0,0,0,32097,199999,-1,4840,0,heads_default,hijwjagcnliipayBzayzAhinAwyzljpmmdyycxxdtyzpqBapalyecujiAycvxuyzvvtrbpmkqvjankdrezsbqvuuzvvvvvfcxvvga,['3572'],['40'],['0']
36210487,[36208218],200000,div:int,(none),1,1,100,0,0,0,32083,200000,-1,4829,0,heads_default,oexwjagclduvzcmbtBllchnttabzazluyrAavofcorlzwjBpayhecuAxvyccauyvnBjxwcmwjierzqcoauncncBzvvvvvfcxvvga,['3584'],['21'],['0']
36208786,[36204863],199991,div:int,(none),1,1,114,0,0,0,32084,199991,-1,4826,0,heads_default,ihxwihxwjagclduvkczbmeblchnnsabjaznhyrAlvfystrlzzjBpayhecuAxvyccauyvnczuocbwjkerkqcogblcncnzvvvvvfcxvvgaihxwihxqja,['0'],['280'],['0']
36208142,[36206833],199988,div:int,(none),1,2,99,198,195,1.01538,32101,199988,-1,4836,0,heads_default,xkjwjagchxulezucayialuejzjkxbpbzaraxlkbByzscBjpayydcuAibycvobuyzpvdranoAqjycvelkdoeyuuzvvvvvfcxvvga,['86'],['14'],['0']
36207429,[36204935],199984,div:int,(none),2,3,101,202,203,0.995074,32095,199984,-1,4842,0,heads_default,pkswjagcnxilpryoayzAutsAwdobjmmuhjhcaxqhyzhqBapapyecuuccycvoxuyzyvqrbufsovumwvrbwxuovxrxzvvvvvfcxvvga,"['202', '2125']","['159', '159']","['0', '0']"
36203657,[36202517],199965,div:int,(none),5,9,112,204,221,0.923077,32073,199965,-1,4854,0,heads_default,gcfqtaAamyjwjagcijrtjlpjucocnytwpmuiuodeaxopmbmzozBupayvyeuuxwcyccjuypcrurotnoxtqpfvnmjcbAbzvvvvvfcxvvgagcfqtaAa,"['214', '273', '1192', '3406', '3454']","['56', '65', '126', '126', '126']","['0', '0', '0', '0', '0']"
36202737,[36199057],199960,div:int,(none),1,3,103,188,201,0.935323,32069,199960,-1,4831,0,heads_default,gcxwjaAedrgctjkhlrBrjfleqycjatsAdqjwypqoaBzmpayxecuhpcycjbuylqsjcfznjtancsuAmeypqykuzvvvvvfcxvvgagcxmja,['271'],['4'],['0']
36209154,[36206499],199993,div:int,(none),1,1,96,188,199,0.944724,32075,199993,-1,4826,0,heads_default,oxzwjagctydyodozensrtujwdBqaoltxxmroymzhBzBypadxecuofwyccbuystnpedjBqifcAcdAbulqybnzvvvvvfcxvvga,['276'],['49'],['0']
36209246,[36204272],199994,div:int,(none),1,1,106,194,216,0.898148,32077,199994,-1,4845,0,heads_default,akawjagclwAApujaffszxkmzzhkbbplpqbccjdznrzsmBkpnyecubicycvoAuyibAddxbjfjoadlwvkkjyztpuzvvvvvfcxvvgamkpywja,['287'],['38'],['0']
36204278,[36191866],199968,div:int,(none),1,1,105,56,657,0.0852359,32091,199968,-1,4835,0,heads_default,pujwjagcnalloayzfyzriotwyspjnmwazcaxdlyzpqBapalyecubddycvmduykAzqrbyfkqvkqApcrwzhsmbuuzvvtvvfcxvvgapujwja,['299'],['144'],['0']
36200391,[36185990],199948,div:int,(none),1,4,104,193.273,210.636,0.91756,32073,199948,-1,4853,0,heads_default,xiiwjagcdlsklAojkcbclytwhmliroleBaylxmntazBupawzyecuxicyccjuyppdwsirftpoxqqpBvncjfeibzvvvvvfcxvvgaxiiwha,['358'],['193'],['0']
36205474,[36201897],199974,div:int,(none),4,5,103,188,202,0.930693,32074,199974,-1,4824,0,heads_default,BcxwjagccdotlBuoebbBtnrbizdpyuklymcewucuztBpayjecuAhcycjxuybdtfmyklbmfujcrqwtmokkqzpzvvvvvfcxvvgaBcxwja,"['365', '394', '1144', '1783']","['22', '83', '33', '26']","['0', '0', '0', '0']"
36207268,[36204695],199984,div:int,(none),3,3,110,192,214,0.897196,32066,199984,-1,4823,0,heads_default,qrfwjagcfypassnAxuofuwxwlpAhatBsAzbecapdefBzjpayxecuApcycjfuywxbjikzdnnbcjqtAucnasicszvvvvvfcxvvgaqrfAjaqrfwja,"['427', '1151', '1543']","['85', '118', '118']","['0', '0', '0']"
36205727,[36199777],199976,div:int,(none),1,1,114,198,217,0.912442,32089,199976,-1,4843,0,heads_default,rxjwjagclieubzdzwjmcrzhkazykwbpmwcqdanxufAzpqBspapyemuycqycvjxuyopvqrbymjkvmklvkbclcifbumzvvvvvfcxvvgapxjwjapxBwia,['428'],['182'],['0']
36209729,[36202439],199996,div:int,(none),1,1,105,0,0,0,32079,199996,-1,4847,0,heads_default,akawjagclowAApdajfszxamzzhkbbpbiqbocjdzarzsmBpayecubicwycvoAuyibAddxbjfjyadlvvkkdyrtpuzvvvvvfcxvvgaakawja,['430'],['161'],['0']
36204025,[36195360],199967,div:int,(none),5,8,103,192.4,205.6,0.93578,32074,199967,-1,4821,0,heads_default,kcywjagcaoomrBrodbBoanxmzzdcbukuAaczmocuzoBpayjecuApsoycxxuyplassetbcbcjeeqwbAanBljszvvvvvfcxvvgakcywja,"['544', '562', '2076', '2967', '3465']","['17', '17', '14', '17', '17']","['0', '0', '0', '0', '0']"
36209913,[36208160],199997,div:int,(none),1,1,95,0,0,0,32077,199997,-1,4822,0,heads_default,kcywjagcaoomrBuodbBoanxmzzdcbukuAaczmocuzoBpayjecuAsoycxxuqpldssetbcbcjwbqwbAanBljszvvvzfcxvvga,['597'],['46'],['0']
36204071,[36203012],199967,div:int,(none),1,3,107,202,214,0.943925,32085,199967,-1,4840,0,heads_default,pxjwjagctirubcdzBymcwiuoAiyksBbcmjqttcxpijzpqBapupjecuAocycvxxuyzavqtrBnmjqviklvbbulutwkuzvvvvvfcxvvgtpxdja,['627'],['61'],['0']
36205980,[36201128],199977,div:int,(none),1,1,99,48,613,0.0783034,32093,199977,-1,4838,0,heads_default,pxtwjagctixubzdzwjciitlAoakwbpicqdaexpfAzpqBttapyecuAiqycvxduyopvqacmjqvoklvkBpluBtbumzvvvvvfcxvvga,['657'],['46'],['0']
36210143,[36208774],199998,div:int,(none),1,1,97,0,0,0,32073,199998,-1,4821,0,heads_default,gcteoyymmwpmwpaksrcnassxxbixtBqmkbiBzhypadxAcuodfycjbuyfAzjdwbuxjsciuqqikaqfubzvvvvvfcxvvgalzzwja,['705'],['86'],['0']
36209959,[36207364],199997,div:int,(none),1,1,97,0,0,0,32078,199997,-1,4819,0,heads_default,xkxwjagcobodimooelBbazhaetdcadkaqucxBjcuzuBpayjecuojcycxxuyblsdsyrnbAycjceqxnmrnkljBzvvvvvfcxvvga,['711'],['97'],['0']
36200713,[36198403],199949,div:int,(none),6,12,100,198,208,0.951923,32072,199949,-1,4834,0,heads_default,ihxwjagcluuvocswtebhhdnsabkbznhyrAlvoysuobzzjBpayhecuAxjyccauyvnbjxocdwjierkacoabncvcnzvvvvvfcxvvpga,"['723', '1126', '1383', '1890', '2230', '2933']","['207', '27', '27', '44', '51', '88']","['0', '0', '0', '0', '0', '0']"
36209108,[36205464],199993,div:int,(none),1,1,104,194,199,0.974874,32094,199993,-1,4834,0,heads_default,uujwjagccawkpayzayzrioywykpjnmmwamlaxdxyzdqBapalyecubddycexuyzAvrbyfkqvkqApcrwzhuqbuuzvvvvvfcxvvgauuewja,['747'],['48'],['0']
36210051,[36207692],199998,div:int,(none),1,1,96,0,0,0,32076,199998,-1,4823,0,heads_default,faAwjagctydybuwteshrauicynqwkltblaroymziezBypaxxecufdwycAbuyslfteziyqiiwicpjbctqfzjzvvvvvfcxvvga,['791'],['87'],['0']
36209637,[36206231],199996,div:int,(none),1,1,105,0,0,0,32096,199996,-1,4837,0,heads_default,pajwjagcnalloayzfyzriotwuspjnzmwazcaxdlyzpqBapalyecubddycvduykAzqfbyfkqvkqApcrwzhsmbuuzvvvvvfcxvvgapujwja,['801'],['186'],['0']
36209223,[36199295],199993,div:int,(none),2,2,105,196,209,0.937799,32094,199993,-1,4833,0,heads_default,uujwjagccawkpayzayzritywykpjnmmwamcaxdxyzdqBapalyecubddycexuyzAvorbyfkqvkqApcrwzhuqbuuzvvvvvfcxvvgauuewja,"['812', '999']","['11', '0']","['0', '0']"
36210097,[36208386],199998,div:int,(none),1,1,96,0,0,0,32075,199998,-1,4821,0,heads_default,kltblaroymziozBypaxxecufdwycAbuyslftezAiqiiwicpAbcsqfzjzvsvvvfcxvvgafdAwjagctydybBwtesyrakiczaqa,['820'],['106'],['0']
36209384,[36207974],199994,div:int,(none),1,1,98,0,0,0,32081,199994,-1,4853,0,heads_default,xiiwjagcdlrtAAoezkcoclytwhmdadoleiaylxmxtazBupawvwecuxicyccjufpdwsirftnoxqqsfvncjfeAbzwvvvvfcxvvga,['831'],['233'],['0']
36209706,[36206091],199996,div:int,(none),1,1,96,0,0,0,32075,199996,-1,4824,0,heads_default,faAwjagctydyouwtehyrakilmnqailtblaroymziozBypaxxecufdwycAbuytantezAiqAickcpAbcsqfzqzvvvvvfcxvvga,['848'],['161'],['0']
36206900,[36202223],199982,div:int,(none),2,4,99,194,196,0.989796,32096,199982,-1,4844,0,heads_default,kjwjagcuxqleouAntfaneenfskxcpbAarabckbiyzscBfpapyecuAicycvobuyzpvdrdyoAqpycvylkioerfuuzvvvvvfcxvvga,"['872', '1078']","['57', '57']","['0', '0']"
36208602,[36202573],199990,div:int,(none),1,1,106,192,202,0.950495,32102,199990,-1,4840,0,heads_default,ekjwjagchdqlezucayianuenzjkxbdbzaraxlkbBBhzscBjpapyecuAicycvobuyzpvirayoAqjycvBliloerfuzvvvvvfcxvvgaekjwja,['873'],['125'],['0']
36207130,[36196961],199983,div:int,(none),3,3,97,192,208,0.923077,32069,199983,-1,4828,0,heads_default,iBmwjaABrgctzralmBroiznqyyzktestbjxmxplwaBzhpayxecuhacycjauyllsjcvelijscncsjmeaBqnzrzvvvvvfexvvga,"['901', '2193', '2625']","['127', '160', '110']","['0', '0', '0']"
36210212,[36208892],199999,div:int,(none),1,1,99,0,0,0,32081,199999,-1,4846,0,heads_default,tkawjagcltwAAphAajfnzxwzzhkbbpbpqbacjdznrzsmBapdyecubicycvoAuyibAddxbjfjoadlvvjkjyrtpczvvvvvfcxvvga,['904'],['103'],['0']
36210258,[36195360],199999,div:int,(none),1,1,103,0,0,0,32079,199999,-1,4821,0,heads_default,kcywjagcaoomrBuodpBoanxmzzdcbukuAaczmocuzoBpayjecuApsoycxxuyplassetbcbcjeeqwbAanBljszvvvvvfcxvvgakcywja,['938'],['66'],['0']
36206187,[36205012],199978,div:int,(none),2,4,97,194,195,0.994872,32070,199978,-1,4827,0,heads_default,icxwjaktrgctjralrBrvflpqyczrubdtdrawypxaaBbbmpayxecuhpcycjbuylsjcfdpjucnconAmxayqnkuzvvvvvfcxvvga,"['992', '2345']","['142', '109']","['0', '0']"
36194043,[36190762],199915,div:int,(none),1,11,96,190,191,0.994764,32055,199915,-1,4819,0,heads_default,qrqwjagczypwssnuxsofuwxocamhatoAybwwypcefBzjpaybecuAycycjfuywpbjikzpnnbcqtBucnasicszvvvvvfcxvvga,['1009'],['14'],['0']
36209476,[36204328],199995,div:int,(none),1,1,124,0,0,0,32068,199995,-1,4822,0,heads_default,qrawjagcypwsfnAxjofuwxxlnAmatBsAzbxcypdefBzjpayeeduApcycjfuywxojikzunnbcqtAucnasicszvvvvAfcxvvgaqrawjagcypwsfnAxjofuwxxlnAma,['1062'],['194'],['0']
36209269,[36207875],199994,div:int,(none),1,1,96,0,0,0,32077,199994,-1,4855,0,heads_default,myjwjagcijrtjlpjucocnytwpmuiuodeaxopmbmzozBupayvyecuxwcyccjuypcdurotnoxtqpfvnmjcbAqzvvrvvfcxvvda,['1085'],['248'],['0']
36209821,[36207069],199997,div:int,(none),1,1,97,0,0,0,32071,199997,-1,4829,0,heads_default,iBmwjaABrgctzraamBroiznqyyzktestbjymxplwaBzhpayxeruhacycjauyllsjcvelijscncsjmeaBqnzrzvvvvvfexvvga,['1111'],['160'],['0']
36205911,[36202545],199977,div:int,(none),1,4,97,190,191,0.994764,32067,199977,-1,4834,0,heads_default,gcxwjaAAAgctjaalcBvnfzoqyczsamsahbpwypcoxBzmpayxehuhpcycjbuyllsjubznjtnncunAleapqnkmzvvvvvfcxvvga,['1123'],['27'],['0']
36210189,[36193179],199999,div:int,(none),1,1,124,0,0,0,32059,199999,-1,4835,0,heads_default,irfwjagcskzwtarxtyjmjqBucdjusuaboimcyacyjdAykrBpazyxecudycycjbuywjcjeAppcbyyxsocpclicszvvvvvfcxvvgufhgwjaihfwhirfwjagcskzwta,['1132'],['94'],['0']
36208993,[36179534],199992,div:int,(none),2,2,100,190,194,0.979381,32082,199992,-1,4821,0,heads_default,oexwjagclduvwcsbteblchnnwabzaznzyrAavofcorlzujBpayyecuAxvyccauyvnBjxrcmwjierzqcoauncncmzvvvvvfcxvvga,"['1134', '1925']","['87', '87']","['0', '0']"
36209890,[36201427],199997,div:int,(none),1,1,111,0,0,0,32094,199997,-1,4844,0,heads_default,pBswjagcnailpeouaccArdnAmdrdspmjupawbkxnyztqBapaqyecuijcycvcxuyzcvjxpuokqvqmwvruyxuevbfBzvvvgnfcxvvgapBswjagcna,['1158'],['143'],['0']
36209683,[36208433],199996,div:int,(none),1,1,110,0,0,0,32060,199996,-1,4841,0,heads_default,irfwjagcsnzwparkaxjmjqBundjunuaeoimcyacykxsykrBpazyxeaudocycjbuywjBjeBppcncyxbocpclijszvvvvvfcxvvgufhfwjaiviwa,['1167'],['139'],['0']
36205359,[36204293],199973,div:int,(none),1,3,99,196,197,0.994924,32077,199973,-1,4845,0,heads_default,akawjagcltwAAphdajfszxwzzhkbbpbeqbaujaznrzsmBapayecubAcycvoAuyibtddxwjfjoadlvvkkjyrtpuzvvvvvfcxvvga,['1209'],['100'],['0']
36209062,[36200596],199993,div:int,(none),1,1,99,0,0,0,32100,199993,-1,4841,0,heads_default,xkywjagctxjleoucaybnduenzjkxbybpaiafrkeoyzowBjpapyecuAqcycvofuyzpvdAaeoBcywcvorktliluuzvvvvvfccvvga,['1260'],['293'],['0']
36210580,[36208076],200000,div:int,(none),1,1,118,0,0,0,32074,200000,-1,4869,0,heads_default,AiiojacfjrtzAaycjwjagcxjrepqvpcBwnytxpmwsnolpkypabmzozBlpawweyecuxwccyccjuypldwuarotnoutqpfroyjcrybzvvvvvfcxvvgaAicoja,['1267'],['11'],['0']
36187488,[36184008],199881,div:int,(none),1,14,106,195.923,207.962,0.942104,32079,199881,-1,4847,0,heads_default,xkjwjagccxqleoqcayfdrxentskxcpbxarabckbmyzscBjpapyecuAowycvobuyzpvdwayoxqpycvylkieeffuuzvvvvvfcxvvgaxkjwja,['1282'],['197'],['0']
36210166,[36205645],199998,div:int,(none),1,1,96,0,0,0,32076,199998,-1,4830,0,heads_default,gcxwjpAergctjkhlrBrjflyqycjatsAdqpwypqoaBzmpayxecuhpcycjbuylqsjcfznjtancsuAmeyBqnkuzvvvvvfcxvvga,['1300'],['96'],['0']
36208947,[36193544],199992,div:int,(none),1,1,101,0,0,0,32095,199992,-1,4840,0,heads_default,wijwjagcnliipayBzayzAhinAayzljpmmdyycxxdtyzpqBapalyecujiiycvxuyzvvtrbpmkqvjbnkcrezsbqvuuzvvvvjfcxvvga,['1338'],['277'],['0']
36205635,[36180293],199975,div:int,(none),4,5,99,196,200,0.98,32091,199975,-1,4831,0,heads_default,pukwjagcAtslpayzeyzrioAwykpjBmmwydcaxdxlzpqBfpalyjcubddycvxuyzAvqrbyfkqvkqAnqrbzouqbzuzvvvvvfcxvvga,"['1354', '2288', '2659', '3171']","['38', '28', '6', '6']","['0', '0', '0', '0']"
36208579,[36201927],199990,div:int,(none),1,1,114,202,222,0.90991,32088,199990,-1,4838,0,heads_default,pxjwjagctirubcdzBymcwiuoAiyksBbpmjqttcxpijzpqBapapjecuAocycvxxuyzpvqtrBnmjqviklvbbulutbuuzvvvvvfcxvvgtpixdjapxjwja,['1376'],['127'],['0']
36207682,[36199982],199986,div:int,(none),1,1,105,50,208,0.240385,32092,199986,-1,4863,0,heads_default,mkjxjAwmxwjagcbucxnoueptBqrikuwdxbfbekayataqbkyzsjompadpyecuAqycvAbuynyBwemletakavykyiaegnduzvvvvvfcxvvga,['1460'],['67'],['0']
36206118,[36204766],199978,div:int,(none),1,1,104,0,0,0,32061,199978,-1,4827,0,heads_default,gczopastoAxjBfuwbxcnAhdtbAdsepdypdefBzjfpayxecuAycecjftywxbjikzannbcAnucnazisiszvvvvvfcxvvgabwgwjabrfwja,['1599'],['753'],['0']
36204416,[36191740],199968,div:int,(none),1,1,101,200,209,0.956938,32092,199968,-1,4843,0,heads_default,nijwjagcnlippayBzayzAhiuAiyzljpmmqyycxxBiyzpqBapalyecujiiycvxuyzvvtrbpnjqAjanfbrbzsbovuuzvvvvvfcxvvga,['1600'],['208'],['0']
36206141,[36201218],199978,div:int,(none),1,3,116,193,258.5,0.74661,32096,199978,-1,4843,0,heads_default,xkywjagcixjyeouBayqndlenzjoxbpbpaiaxxkemyzowBjpapyecuAicycvofuyzpvkAaeoBcqycvotitoiluuzevvvvfcxvvgaxkywjagcixjyeouBa,['1618'],['212'],['0']
36204991,[36177659],199972,div:int,(none),1,1,99,196,199,0.984925,32091,199972,-1,4830,0,heads_default,uujwjagccawdpayzayzrioAwykpjnmmwamcaxdxyzdqBapalyecubddycvxuyzAvqrbyfkqvkqApcrwzhuqbuuzvvvvvfcxvvga,['1642'],['162'],['0']
36210350,[36203091],199999,div:int,(none),1,1,103,0,0,0,32074,199999,-1,4833,0,heads_default,gcxwjaAergctfkalrBjjmleqzczjatstdxfwypqoaBzmpayxbcuhpcycjBuylqsjcfznjtancsnAmeaponkuzvvvvvfcxvvgagaxwja,['1690'],['59'],['0']
